ID,Municipio,Analfabetismo,,,Bajo logro educativo,,,Barreras a servicios para cuidado de la primera infancia,,,Barreras de acceso a servicios de salud,,,Tasa de dependencia,,,Hacinamiento crítico,,,Inadecuada eliminación de excretas,,,Inasistencia escolar,,,Material inadecuado de paredes exteriores,,,Material inadecuado de pisos,,,Rezago escolar,,,Sin acceso a fuente de agua mejorada,,,Sin aseguramiento en salud,,,Trabajo infantil,,,Trabajo informal,,
,,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso
41244,ELÍAS,13.1,10.0,14.9,74.4,58.6,83.2,1.6,0.7,2.1,0.6,0.9,0.4,41.5,51.8,35.8,5.6,8.1,4.1,12.5,0.9,18.9,6.3,1.1,9.1,1.1,2.5,0.4,6.0,1.6,8.5,15.2,13.1,16.4,15.8,0.5,24.3,11.5,12.9,10.7,3.6,0.7,5.3,91.2,88.5,92.7
41298,GARZÓN,11.1,7.8,15.6,62.0,48.6,80.1,1.8,1.6,2.0,5.9,5.6,6.3,34.0,33.1,35.3,7.0,8.5,5.0,7.6,4.8,11.5,5.4,3.4,8.0,3.1,2.4,4.1,8.8,4.0,15.3,18.6,15.7,22.4,8.9,2.7,17.3,14.7,15.7,13.5,2.7,1.2,4.8,88.4,83.9,94.5
41306,GIGANTE,14.5,10.2,17.7,68.4,54.0,79.1,1.5,1.4,1.6,7.0,5.6,8.0,36.9,35.7,37.8,7.6,9.8,5.9,9.4,4.7,12.9,4.4,2.3,6.0,2.1,1.7,2.4,10.6,3.3,16.1,19.8,16.8,22.1,13.6,2.2,22.2,16.7,17.2,16.3,2.4,1.1,3.4,89.5,85.8,92.4
41319,GUADALUPE,15.4,9.1,18.9,76.6,58.6,86.7,3.1,2.2,3.6,3.9,5.2,3.1,38.7,36.7,39.7,7.8,11.4,5.7,13.5,1.3,20.3,7.1,3.7,9.0,8.4,6.9,9.3,17.1,8.4,22.0,19.2,16.1,20.9,21.0,0.7,32.4,12.9,14.3,12.1,4.5,1.6,6.1,93.8,88.4,96.9
41349,HOBO,13.8,12.0,20.2,72.5,67.5,89.7,2.1,1.9,3.1,7.2,9.0,1.0,35.3,35.9,32.9,15.4,14.8,17.4,13.1,4.6,42.6,5.8,4.9,8.7,8.8,3.8,26.2,17.0,7.7,48.6,17.6,16.5,21.1,22.2,3.8,85.7,15.2,16.2,11.8,2.8,2.7,3.1,86.5,85.3,90.9
41357,ÍQUIRA,15.8,13.6,16.8,75.6,62.9,81.7,2.6,1.0,3.3,2.0,3.8,1.1,43.1,53.2,38.2,12.3,12.9,12.1,26.1,1.8,37.6,7.7,3.1,9.9,3.7,9.9,0.8,27.3,4.8,38.0,22.9,19.3,24.5,32.2,0.8,47.2,13.9,14.0,13.9,4.3,0.8,6.0,92.2,86.7,94.8
41359,ISNOS,15.2,9.4,17.2,76.3,55.0,83.8,1.1,0.8,1.2,17.1,8.4,20.2,35.8,34.2,36.4,6.9,12.9,4.7,18.2,11.6,20.6,7.6,4.0,8.9,3.4,8.6,1.5,17.0,5.0,21.3,20.2,16.5,21.5,18.0,1.7,23.8,9.6,13.2,8.3,6.2,2.9,7.4,95.2,90.9,96.8
41378,LA ARGENTINA,12.2,9.8,13.9,73.4,59.9,82.7,2.0,1.0,2.8,7.7,9.3,6.6,41.2,39.3,42.5,9.4,14.0,6.3,13.3,10.7,15.2,6.3,3.7,8.1,1.8,2.1,1.5,19.7,7.5,28.2,22.6,17.7,26.0,20.3,2.8,32.2,11.2,11.7,10.8,4.2,2.8,5.1,93.2,89.9,95.4
41396,LA PLATA,12.5,8.5,16.1,65.2,48.2,80.6,1.9,1.5,2.3,7.3,5.9,8.5,39.5,36.6,42.2,9.6,12.6,6.8,17.7,4.3,29.7,5.7,2.5,8.5,3.9,1.2,6.3,21.4,5.2,36.0,20.2,15.5,24.4,21.2,1.8,38.8,14.7,15.9,13.6,3.1,1.2,4.9,90.8,85.9,95.1
41483,NÁTAGA,15.0,12.1,16.9,73.5,62.5,80.7,2.8,2.2,3.2,19.4,20.7,18.5,35.9,38.9,33.9,10.7,11.8,10.1,22.3,3.1,34.7,5.1,4.0,5.8,1.7,0.6,2.4,19.6,5.8,28.6,22.4,21.1,23.2,27.0,2.2,43.1,13.5,15.8,12.0,4.9,3.1,6.0,91.8,88.5,94.0
41503,OPORAPA,15.7,11.4,16.9,78.7,60.7,84.1,1.4,1.1,1.4,15.0,8.3,17.0,49.4,40.9,51.9,8.3,12.3,7.1,53.7,7.7,67.3,9.0,2.6,10.9,1.7,0.4,2.0,12.4,2.7,15.2,22.4,16.3,24.2,16.1,1.0,20.5,11.7,13.7,11.1,6.2,2.6,7.2,93.6,88.6,95.1
41518,PAICOL,12.0,8.8,14.6,68.0,51.8,81.4,1.8,1.3,2.1,5.7,4.8,6.5,44.0,40.9,46.6,7.1,8.5,6.0,9.7,1.7,16.3,4.6,1.9,6.8,1.3,1.0,1.5,12.3,2.4,20.5,20.5,12.9,26.7,26.2,0.4,47.3,15.5,16.8,14.3,3.1,0.9,4.9,88.3,84.6,91.2
41524,PALERMO,13.2,12.2,14.1,62.0,58.0,65.6,2.0,1.6,2.3,6.4,7.9,5.0,38.1,40.3,36.0,8.3,12.4,4.5,4.6,4.2,5.0,3.9,3.4,4.4,2.4,1.9,2.8,8.9,6.8,10.9,19.6,20.1,19.2,18.4,2.0,33.6,15.8,16.5,15.1,1.4,0.8,2.0,84.5,83.5,85.4
41530,PALESTINA,14.5,12.3,15.0,79.0,54.1,84.6,1.4,1.1,1.5,10.5,4.5,11.8,41.4,34.7,43.0,8.4,14.7,7.0,36.0,1.8,43.8,6.9,5.1,7.3,1.5,3.1,1.2,16.9,5.1,19.6,24.8,18.9,26.1,30.8,0.4,37.7,11.0,12.3,10.7,4.1,2.2,4.6,94.5,87.7,96.0
41548,PITAL,12.7,9.3,14.9,74.8,58.5,85.0,2.4,2.1,2.6,4.6,3.1,5.5,36.3,36.5,36.1,7.4,9.5,6.1,16.7,3.5,24.9,7.1,2.8,9.7,2.2,0.9,2.9,17.2,4.0,25.4,19.6,13.5,23.4,28.7,2.3,45.2,16.3,16.6,16.1,4.6,1.5,6.4,92.5,87.2,95.8
41551,PITALITO,9.3,7.1,13.2,59.3,47.5,79.9,2.5,2.2,3.1,6.8,6.7,7.0,37.0,33.3,43.4,7.9,8.9,6.2,6.5,2.6,13.3,6.4,3.8,10.9,2.2,1.5,3.5,5.3,1.5,11.9,20.5,18.5,24.0,12.9,1.5,32.6,17.6,19.1,15.1,2.9,1.8,4.7,88.0,84.2,94.8
41615,RIVERA,11.5,10.4,12.7,57.6,50.8,65.7,1.4,1.5,1.3,4.5,4.3,4.8,36.9,36.1,37.7,8.1,9.2,6.8,3.0,2.6,3.5,4.3,3.3,5.6,1.2,1.2,1.3,8.7,5.8,12.3,15.4,12.7,18.8,7.9,0.4,17.1,15.5,16.3,14.5,1.3,0.7,2.1,83.0,82.1,84.1
41660,SALADOBLANCO,16.3,11.3,17.5,79.7,57.7,85.5,2.1,2.1,2.0,11.0,10.9,11.0,47.6,40.0,49.7,8.2,15.3,6.4,31.6,6.4,38.2,11.3,4.1,13.2,1.7,4.3,1.0,11.1,3.5,13.1,31.0,21.1,33.6,24.4,2.1,30.3,13.3,14.6,13.0,7.4,3.1,8.6,94.8,88.2,96.5
41668,SAN AGUSTÍN,13.9,10.0,16.2,70.7,52.0,81.8,1.7,1.4,1.8,7.9,10.1,6.6,34.1,31.7,35.5,7.6,12.1,5.0,11.9,2.5,17.5,6.1,2.8,8.0,1.0,1.3,0.8,11.0,2.5,16.0,19.4,15.7,21.6,16.7,0.7,26.2,12.5,14.6,11.3,3.1,1.0,4.4,92.6,87.4,95.7
41676,SANTA MARÍA,15.5,11.4,17.1,75.8,56.5,83.1,2.9,1.2,3.5,10.1,6.1,11.5,34.0,34.5,33.7,11.2,13.6,10.3,24.5,4.7,31.9,7.3,3.1,8.9,4.5,1.8,5.5,34.4,3.8,45.8,21.1,18.1,22.2,49.9,2.7,67.6,12.3,13.3,11.9,4.9,1.9,6.0,92.6,86.1,95.0
41770,SUAZA,12.4,8.6,13.6,74.9,56.0,80.7,2.0,1.3,2.2,1.8,3.4,1.3,36.8,32.8,38.0,5.9,11.5,4.2,26.7,2.8,34.1,7.0,3.7,8.0,2.8,3.9,2.5,22.1,2.4,28.2,19.8,17.7,20.5,33.9,0.7,44.2,11.2,14.2,10.3,3.9,3.2,4.1,94.6,87.5,96.8
41791,TARQUI,12.9,12.1,13.3,74.8,59.0,82.8,1.9,1.6,2.0,8.1,3.8,10.4,47.8,46.8,48.3,7.8,10.1,6.7,24.6,1.1,36.5,6.6,3.8,8.1,8.4,4.0,10.5,13.2,2.0,18.9,22.4,16.3,25.5,19.6,0.8,29.1,12.9,13.3,12.8,3.1,1.0,4.1,93.6,89.5,95.8
41797,TESALIA,12.3,11.6,13.0,64.2,53.5,76.9,0.9,0.9,1.0,13.5,9.3,18.4,43.4,43.7,43.0,10.7,13.6,7.4,6.6,1.6,12.5,3.0,2.1,4.1,0.7,0.4,1.1,7.4,1.9,13.9,17.3,13.5,21.9,15.6,0.5,33.7,14.2,13.9,14.6,2.0,1.1,2.9,84.9,81.9,88.5
41799,TELLO,19.9,20.7,19.1,77.8,69.3,86.3,1.3,0.9,1.7,0.8,1.2,0.5,44.2,53.9,34.6,11.5,17.2,5.8,13.0,2.1,24.0,5.8,4.4,7.2,1.2,1.7,0.7,16.3,7.2,25.5,18.5,18.4,18.6,18.3,1.1,35.6,14.2,16.5,12.0,2.8,1.5,4.1,92.5,88.6,96.4
41801,TERUEL,17.0,14.5,20.1,74.5,64.8,86.8,3.7,0.8,7.4,3.1,0.8,6.1,34.6,31.8,38.1,11.2,13.2,8.7,9.4,1.1,19.9,5.3,3.0,8.2,0.6,0.2,1.1,8.9,1.0,19.0,21.0,17.5,25.3,33.0,1.1,73.4,11.0,12.1,9.6,3.8,2.4,5.6,89.7,86.1,94.2
41807,TIMANÁ,13.5,10.9,15.1,70.2,55.5,79.0,1.1,1.6,0.9,7.8,4.0,10.1,41.1,36.9,43.6,9.0,13.5,6.3,32.5,1.2,51.0,5.0,2.8,6.3,4.2,2.5,5.2,6.6,2.7,8.9,18.6,15.6,20.4,11.9,0.9,18.5,12.9,14.6,12.0,3.2,1.6,4.1,91.7,88.0,93.9
41872,VILLAVIEJA,18.4,16.6,19.4,73.7,67.8,76.8,1.3,1.5,1.2,6.8,3.8,8.4,46.5,46.8,46.3,13.1,20.5,9.2,13.5,4.3,18.4,2.7,2.2,3.0,1.7,1.3,2.0,12.5,6.8,15.7,15.3,14.4,15.8,11.2,1.7,16.3,11.7,12.2,11.5,1.3,0.2,1.8,87.5,88.9,86.8
41885,YAGUARÁ,14.5,12.3,25.3,60.5,56.8,78.7,1.6,1.4,2.5,1.7,1.7,1.3,43.3,47.0,25.1,7.0,7.3,5.5,3.3,0.7,15.8,2.3,2.0,4.0,2.5,2.5,2.5,2.7,1.4,9.0,9.7,9.0,13.0,10.0,0.5,56.4,14.2,13.6,17.0,0.7,0.3,2.8,81.4,83.0,73.9
44001,RIOHACHA,18.7,9.2,41.4,48.3,36.4,76.7,4.9,3.5,8.3,4.5,4.6,4.1,45.2,41.9,53.0,25.1,21.8,33.2,38.0,24.3,70.6,7.0,5.8,9.9,14.1,9.0,26.2,26.6,10.0,66.2,23.7,19.4,33.8,23.8,12.0,52.1,20.2,20.2,20.3,2.0,1.3,3.6,89.3,88.4,91.4
44035,ALBANIA,19.5,7.3,37.3,51.2,34.6,75.4,5.7,4.2,7.9,2.3,3.2,1.0,53.0,41.1,70.5,28.7,21.8,38.8,38.5,10.7,79.0,5.5,3.8,8.0,7.4,5.9,9.6,34.1,6.2,74.9,24.4,17.1,35.0,21.6,10.6,37.6,26.7,24.7,29.5,0.9,0.7,1.2,83.7,76.6,94.1
44078,BARRANCAS,15.0,10.8,20.3,48.8,43.4,55.3,3.9,3.8,4.0,1.9,2.4,1.4,52.3,53.4,50.9,25.8,25.6,26.1,24.4,10.8,40.9,4.7,4.6,4.9,15.6,9.5,23.1,34.8,16.9,56.8,22.5,20.4,25.1,31.0,18.7,46.1,24.0,23.4,24.7,1.0,0.9,1.2,89.2,89.5,88.8
44090,DIBULLA,35.4,17.0,38.6,70.4,52.7,73.4,7.1,3.0,7.9,4.6,1.2,5.2,53.5,48.8,54.3,32.6,24.6,33.9,40.9,31.0,42.6,18.1,6.5,20.1,13.0,14.1,12.8,41.2,17.0,45.3,37.8,28.1,39.4,38.0,15.7,41.7,16.5,17.2,16.4,5.1,0.8,5.8,91.0,88.5,91.4
44098,DISTRACCIÓN,16.1,11.5,20.5,45.3,38.8,51.6,3.8,3.1,4.5,3.3,3.0,3.5,54.6,52.2,56.9,21.5,21.2,21.9,20.0,9.0,30.5,5.2,4.8,5.5,2.6,1.0,4.2,26.5,9.9,42.4,16.5,13.2,19.7,6.7,3.8,9.5,21.2,20.1,22.3,0.8,0.8,0.8,90.8,89.6,91.9
44110,EL MOLINO,17.9,16.0,32.2,48.6,44.6,77.5,1.6,1.2,4.7,0.8,0.9,0.0,47.9,50.8,26.3,25.8,27.2,15.7,19.8,12.8,70.8,5.3,4.4,11.9,0.6,0.5,1.3,13.2,9.5,40.3,21.6,20.6,28.8,17.0,10.7,62.3,20.0,19.8,21.2,0.5,0.3,1.7,91.9,91.6,93.6
44279,FONSECA,11.4,9.3,22.4,40.5,36.5,62.5,4.4,4.4,4.2,4.9,5.0,4.3,48.2,48.6,46.1,20.8,21.8,15.2,12.4,10.2,24.1,6.1,5.9,6.9,4.7,4.5,5.7,11.4,7.8,31.4,26.7,27.0,25.0,15.3,13.8,23.2,21.6,21.8,20.1,1.1,1.0,1.8,89.8,89.0,93.9
44378,HATONUEVO,13.6,9.9,20.2,46.1,39.3,58.3,5.3,5.4,5.3,3.5,5.1,0.7,55.3,52.6,60.1,27.3,24.7,31.9,23.0,7.1,51.5,6.9,5.9,8.8,4.1,1.7,8.4,35.2,11.6,77.7,20.0,18.9,21.8,18.3,10.3,32.6,24.1,23.8,24.5,1.0,0.9,1.2,88.2,87.6,89.3
44420,LA JAGUA DEL PILAR,21.9,15.6,32.8,55.5,41.3,80.4,5.0,4.7,5.5,8.6,7.4,10.7,47.4,52.0,39.3,17.3,20.7,11.3,14.6,1.8,37.1,4.7,2.6,8.3,2.7,0.9,5.8,20.5,10.0,39.0,26.3,25.9,27.0,18.6,0.5,50.3,17.5,17.2,18.1,1.9,0.9,3.7,89.2,87.7,91.7
44430,MAICAO,21.4,12.0,38.3,60.2,48.9,80.4,4.8,3.5,7.2,2.3,2.8,1.6,56.3,44.9,76.7,33.8,28.0,44.1,53.4,31.7,92.0,9.1,7.5,12.1,21.0,12.3,36.5,38.2,11.4,85.8,25.3,20.1,34.6,52.6,36.2,81.9,21.1,20.2,22.9,1.5,1.6,1.5,95.3,94.1,97.5
44560,MANAURE,49.2,17.5,53.5,81.3,55.3,84.9,10.6,4.2,11.4,2.7,0.7,3.0,67.1,50.5,69.4,41.1,33.2,42.1,89.6,56.5,94.2,9.7,6.4,10.2,44.1,13.7,48.3,82.6,29.0,89.9,35.9,25.2,37.4,65.2,84.0,62.6,27.5,23.0,28.1,2.6,1.7,2.7,95.4,91.5,95.9
44650,SAN JUAN DEL CESAR,14.8,9.8,23.7,46.8,37.9,62.7,3.9,3.4,4.7,4.4,4.4,4.4,44.9,40.8,52.4,22.7,22.7,22.7,24.8,20.4,32.6,5.4,4.2,7.5,3.8,3.2,5.1,13.1,4.9,27.9,19.6,18.0,22.5,16.1,11.9,23.8,19.1,20.6,16.5,1.2,1.1,1.5,91.1,89.4,94.1
44847,URIBIA,49.5,15.6,51.3,85.6,56.7,87.1,10.8,5.7,11.1,2.3,1.2,2.4,75.6,53.8,76.8,43.2,34.8,43.7,95.0,48.3,97.5,18.5,9.0,19.1,57.5,24.3,59.3,86.7,31.7,89.6,37.2,21.6,38.1,88.1,61.7,89.6,26.7,23.6,26.9,2.0,1.5,2.0,97.1,92.8,97.3
44855,URUMITA,14.2,12.6,25.7,42.0,37.3,76.0,3.8,3.5,6.3,1.9,2.0,0.8,51.9,54.5,33.6,21.3,22.0,16.7,12.9,5.3,67.5,4.8,3.9,11.5,2.3,2.1,3.8,15.0,6.9,72.7,16.9,17.0,16.4,12.9,3.3,81.7,21.5,22.0,17.8,0.7,0.6,1.1,90.9,90.4,95.1
44874,VILLANUEVA,13.8,12.8,33.5,44.0,41.7,86.9,3.0,2.7,7.0,3.6,3.6,3.9,48.9,49.8,31.4,22.1,22.4,16.0,10.6,8.0,59.3,4.1,3.7,12.4,2.4,2.1,7.2,9.1,8.0,29.4,19.8,19.3,27.6,5.4,3.8,34.8,17.4,17.4,17.0,0.8,0.6,3.6,91.6,91.3,96.4
47001,SANTA MARTA,7.1,6.1,18.0,34.2,32.3,55.5,2.5,2.3,4.2,3.7,3.3,9.0,35.6,35.4,38.0,19.4,19.6,17.1,13.9,14.2,10.0,5.5,5.3,7.8,2.4,2.3,2.8,3.1,2.2,13.0,18.0,17.4,24.7,18.4,17.0,34.5,16.5,16.5,16.8,0.8,0.7,1.6,87.1,86.8,89.8
47030,ALGARROBO,26.9,22.2,37.3,67.6,63.3,77.1,2.7,2.5,3.2,14.7,20.7,1.2,49.9,48.6,52.8,26.7,29.6,20.0,72.0,99.0,11.9,5.9,4.4,9.1,2.4,2.0,3.2,12.3,11.8,13.3,23.5,20.6,30.1,7.4,3.9,15.1,16.6,15.1,19.9,1.4,1.0,2.2,82.5,80.3,87.5
47053,ARACATACA,22.7,17.0,32.4,60.6,51.5,76.3,3.1,2.4,4.4,1.6,0.8,2.9,49.0,48.3,50.2,26.1,25.8,26.6,41.5,46.7,32.7,8.4,4.3,15.4,5.8,2.9,10.6,12.8,5.4,25.5,26.0,19.0,38.0,22.8,4.2,55.1,19.9,19.5,20.4,1.5,0.7,2.9,87.3,85.0,91.3
47058,ARIGUANÍ,26.0,21.4,35.0,65.6,59.4,77.8,2.9,2.3,4.0,3.6,4.8,1.3,38.2,38.8,37.1,24.9,29.8,15.1,79.7,98.4,42.9,6.8,5.6,9.1,5.7,7.6,1.9,27.2,18.0,45.3,26.2,24.5,29.4,34.2,29.5,43.4,16.1,15.7,16.7,2.0,1.9,2.2,93.2,94.0,91.6
47161,CERRO DE SAN ANTONIO,38.5,38.6,38.4,73.2,70.0,77.4,2.4,1.9,3.2,2.9,3.0,2.9,44.9,37.8,54.2,24.7,29.6,18.3,81.7,98.5,59.7,5.9,4.9,7.1,6.5,3.5,10.5,25.0,14.1,39.1,18.1,17.7,18.7,5.4,3.6,7.9,16.2,15.2,17.5,3.0,4.9,0.6,93.0,91.6,94.9
47170,CHIVOLO,25.7,22.9,30.7,69.2,63.1,80.3,2.7,2.2,3.5,0.9,0.5,1.5,44.6,49.7,35.4,18.5,21.6,13.0,40.6,27.2,64.7,5.6,5.0,6.7,8.5,5.5,13.9,38.4,20.4,70.5,22.7,22.0,23.9,39.9,11.3,91.2,15.1,14.4,16.4,2.2,1.9,2.7,94.9,94.6,95.5
47189,CIÉNAGA,16.0,14.0,30.8,51.7,48.0,78.8,4.1,3.6,7.5,6.3,5.8,10.1,44.6,45.0,41.7,29.1,30.1,21.9,31.8,29.1,51.9,7.2,6.5,12.4,7.3,6.4,13.6,15.2,11.8,40.4,23.8,22.4,33.9,15.7,12.0,43.0,22.9,22.8,24.0,1.2,0.9,3.8,89.9,89.8,90.5
47205,CONCORDIA,38.8,35.4,41.2,76.9,72.6,80.0,1.2,1.1,1.3,2.7,1.8,3.3,54.4,61.4,49.5,14.4,18.1,11.7,54.3,82.7,34.5,3.8,4.1,3.5,5.1,3.8,6.1,23.5,15.0,29.4,20.5,19.3,21.3,54.3,8.1,86.5,11.4,9.5,12.8,0.3,0.0,0.5,96.2,95.6,96.7
47245,EL BANCO,22.3,16.5,33.9,62.9,54.4,79.7,2.0,1.9,2.1,11.1,10.2,12.9,44.4,41.4,50.2,22.1,22.7,20.9,53.2,57.3,45.1,4.5,3.9,5.6,7.7,7.5,8.3,32.7,16.6,64.6,25.4,22.9,30.3,35.6,36.0,34.6,15.3,15.5,14.8,1.8,1.4,2.5,92.1,91.2,93.7
47258,EL PIÑÓN,31.4,24.9,35.0,71.9,62.4,77.1,1.8,1.2,2.1,5.2,6.8,4.4,48.0,51.4,46.1,10.9,17.8,7.1,19.8,19.9,19.8,4.5,4.4,4.5,4.6,1.5,6.3,30.2,22.0,34.7,21.1,20.0,21.8,18.2,6.7,24.6,12.6,12.2,12.9,0.9,0.3,1.2,93.9,91.5,95.1
47268,EL RETÉN,30.1,28.6,35.7,68.3,64.2,84.8,2.6,2.3,4.1,2.9,3.6,0.3,56.7,56.3,58.2,30.8,32.0,26.2,80.6,91.2,38.9,7.7,5.9,14.7,7.9,4.7,20.6,15.8,11.9,30.8,28.6,26.3,37.5,7.0,2.5,24.5,18.8,18.2,20.9,1.1,0.9,2.0,89.1,89.4,88.2
47288,FUNDACIÓN,19.7,16.2,46.0,55.6,51.2,87.5,3.5,2.2,12.8,4.4,4.0,7.6,46.0,42.6,70.7,24.3,22.8,34.9,21.2,15.1,66.2,8.4,5.6,28.6,2.4,2.1,5.2,11.0,3.9,63.1,27.9,24.8,50.7,13.4,5.5,71.3,18.8,16.8,33.0,1.2,0.9,3.8,91.6,90.9,96.7
47318,GUAMAL,29.0,14.0,37.3,68.7,45.9,81.5,2.8,2.1,3.2,3.8,5.8,2.7,52.5,42.9,58.0,17.2,21.2,15.0,33.9,10.8,46.9,5.7,3.2,7.1,6.1,4.7,6.9,38.3,12.2,53.0,24.6,16.0,29.5,16.0,2.2,23.7,22.6,22.3,22.7,1.2,0.8,1.4,93.9,89.8,96.2
47460,NUEVA GRANADA,28.4,27.8,29.0,76.5,73.1,79.3,3.3,2.8,3.8,2.6,5.3,0.4,44.9,49.9,40.9,22.1,30.9,14.9,29.1,29.3,29.0,7.3,6.2,8.1,6.8,8.8,5.2,49.3,40.0,57.0,34.3,33.0,35.4,75.2,96.3,57.9,16.5,13.5,19.0,2.4,2.0,2.8,95.7,94.7,96.6
47541,PEDRAZA,28.7,21.4,32.5,75.1,62.3,81.8,4.5,2.4,5.6,0.0,0.0,0.1,53.1,54.5,52.3,13.1,16.8,11.2,28.2,24.6,30.1,14.6,14.6,14.5,4.9,3.2,5.7,35.0,18.0,43.8,19.5,13.6,22.5,19.0,9.2,24.1,16.7,12.6,18.8,0.9,0.5,1.0,93.5,90.7,94.9
47545,PIJIÑO DEL CARMEN,23.3,22.7,24.0,65.7,60.2,71.8,2.6,1.9,3.4,6.6,9.2,3.9,56.6,58.5,54.5,26.5,32.3,20.3,37.6,34.1,41.5,4.4,4.3,4.4,14.5,15.6,13.2,50.9,35.0,68.1,25.4,26.7,23.9,25.6,4.5,48.4,16.7,14.9,18.5,1.5,1.3,1.6,93.3,93.3,93.2
47551,PIVIJAY,29.0,23.6,37.4,68.9,58.7,84.7,2.0,1.2,3.3,5.1,4.6,6.0,43.6,42.3,45.8,21.1,23.6,17.3,23.7,18.5,31.7,4.7,3.5,6.7,1.1,1.3,0.8,16.0,6.4,30.8,22.8,20.3,26.8,37.8,17.5,69.4,13.4,12.3,15.1,1.6,1.1,2.3,93.0,91.6,95.1
47555,PLATO,25.8,20.8,44.2,61.8,55.6,84.7,2.2,1.8,3.6,3.6,4.3,0.9,38.8,38.4,40.2,24.4,24.8,22.9,64.5,64.8,63.4,4.9,4.1,7.8,5.8,6.8,2.3,31.2,21.5,67.0,27.1,24.6,36.2,18.4,3.9,71.8,14.6,14.2,16.1,1.9,1.6,3.1,93.6,92.9,96.4
47570,PUEBLOVIEJO,25.4,17.3,29.4,62.0,54.2,65.7,2.3,1.4,2.8,3.4,0.8,4.7,54.0,60.8,50.7,20.8,24.5,19.0,55.2,97.7,34.5,5.3,4.7,5.6,5.5,8.2,4.1,16.3,15.6,16.7,21.8,22.6,21.5,70.0,81.9,64.3,17.6,17.2,17.8,0.9,0.7,1.1,94.0,92.7,94.7
47605,REMOLINO,28.7,23.7,38.4,66.8,58.9,81.8,1.9,1.3,3.0,0.1,0.2,0.1,39.3,38.4,41.2,21.8,24.4,16.9,78.8,99.3,39.5,5.8,4.6,8.2,3.9,3.1,5.6,20.6,10.7,39.5,18.1,15.6,22.9,4.0,0.4,10.9,11.5,11.4,11.7,1.0,1.1,0.9,92.0,90.5,94.9
47660,SABANAS DE SAN ÁNGEL,38.0,26.6,43.2,78.8,64.5,85.4,4.9,2.4,6.0,0.3,0.5,0.2,46.9,48.8,46.0,23.7,27.3,22.1,52.8,38.8,59.2,11.3,5.1,14.2,4.6,2.6,5.6,55.1,27.3,67.7,35.6,31.4,37.5,42.4,2.6,60.6,21.4,17.2,23.4,2.4,1.3,2.9,92.7,91.9,93.0
47675,SALAMINA,25.6,18.8,40.9,68.3,61.0,84.6,0.8,0.7,1.2,6.1,6.8,4.5,52.0,51.0,54.1,20.6,22.2,17.0,19.2,19.7,18.0,2.8,2.4,3.7,3.2,1.1,7.9,17.7,12.7,29.1,20.7,19.7,23.0,5.2,3.7,8.7,9.5,9.1,10.4,0.5,0.3,0.8,92.7,91.9,94.3
47692,SAN SEBASTIÁN DE BUENAVISTA,24.8,16.9,28.9,68.3,51.6,76.9,3.7,3.5,3.8,3.8,2.5,4.4,62.2,64.2,61.1,20.9,25.8,18.4,56.0,35.9,66.3,8.7,15.0,5.4,5.3,7.3,4.2,48.0,28.3,58.1,26.2,18.7,30.1,25.7,4.2,36.7,16.7,15.9,17.2,0.8,0.4,1.0,94.9,93.8,95.5
47703,SAN ZENÓN,27.1,23.5,27.7,71.3,59.9,73.1,3.1,1.6,3.3,6.6,8.3,6.3,49.9,49.1,50.0,22.4,29.2,21.3,30.1,26.9,30.6,5.4,1.8,6.0,0.9,0.3,1.0,31.5,11.1,34.7,29.4,29.5,29.4,14.5,4.7,16.0,17.8,17.6,17.8,2.0,0.5,2.3,93.1,92.0,93.2
47707,SANTA ANA,22.5,15.7,31.2,64.5,53.1,78.9,2.0,1.9,2.2,1.6,2.6,0.2,44.5,46.1,42.4,20.9,24.8,16.1,29.9,22.6,39.4,5.7,4.6,7.2,4.4,4.4,4.6,31.6,14.4,53.7,21.6,17.0,27.5,21.1,4.4,42.5,14.4,14.6,14.1,1.5,1.3,1.8,93.4,91.9,95.4
47720,SANTA BÁRBARA DE PINTO,29.6,27.1,33.7,71.6,67.3,78.5,1.4,1.3,1.7,4.2,2.9,6.2,49.5,48.5,51.2,18.8,20.1,16.7,49.4,53.4,42.8,4.7,4.3,5.3,3.9,5.6,1.1,32.7,23.2,48.4,24.6,24.1,25.3,21.1,4.8,47.6,14.6,13.7,16.0,1.7,1.5,2.1,93.3,93.2,93.5
47745,SITIONUEVO,33.2,29.6,37.2,74.6,71.7,77.9,4.9,2.6,7.5,1.6,0.3,3.0,65.0,76.5,52.2,25.6,26.8,24.2,75.2,98.0,49.7,11.1,11.2,11.0,5.6,7.1,3.9,28.5,25.9,31.5,27.1,20.9,34.0,36.6,10.3,66.0,19.9,11.6,29.1,1.1,0.3,2.1,93.1,94.8,91.2
